Sheet,ID,Species,Location,latitude,longitude,biomass,size,source,Institution
EPA,,Alaria esculenta,WD3 Dunmore East,52.1546053,-6.9899317,,,,EPA
EPA,,Alaria esculenta,VLr3 Lighthouse,51.9316161,-10.3200293,,,,EPA
EPA,,Alaria esculenta,WD1 Hook Head,52.1244225,-6.9313917,,,,EPA
EPA,,Alaria esculenta,WD1 Hook Head,52.1244225,-6.9313917,,,,EPA
EPA,,Alaria esculenta,WD3 Dunmore East,52.1546053,-6.9899317,,,,EPA
EPA,,Alaria esculenta,Bunowna,54.27338708,-9.20841094,,,,EPA
EPA,,Alaria esculenta,Carrowloughan,54.27254,-8.66263,,,,EPA
EPA,,Alaria esculenta,Carrowloughan,54.27254,-8.66263,,,,EPA
EPA,,Alaria esculenta,Curraghbinny,51.81191,-8.29295,,,,EPA
EPA,,Alaria esculenta,Doagh,55.22633106,-7.84947501,,,,EPA
EPA,,Alaria esculenta,Enniscrone,54.22383418,-9.09835595,,,,EPA
EPA,,Alaria esculenta,Glassilaun Point,53.61727,-9.87682,,,,EPA
EPA,,Alaria esculenta,Gyleen,51.79283,-8.17849,,,,EPA
EPA,,Alaria esculenta,Hook Head Lighthouse,52.12469,-6.93049,,,,EPA
EPA,,Alaria esculenta,Inver Pier,54.24335,-9.87784,,,,EPA
EPA,,Alaria esculenta,Lighthouse,51.93121338,-10.31958713,,,,EPA
EPA,,Alaria esculenta,Lighthouse,51.93121338,-10.31958713,,,,EPA
EPA,,Alaria esculenta,Myrtleville,51.78064,-8.29304,,,,EPA
EPA,,Alaria esculenta,Pollykelly,54.26485,-8.72005,,,,EPA
EPA,,Alaria esculenta,Pulaheeny harbour,54.26642874,-9.06467539,,,,EPA
EPA,,Alaria esculenta,Rinroe Point,54.30133,-9.84455,,,,EPA
EPA,,Alaria esculenta,Rinroe Point,54.30133,-9.84455,,,,EPA
EPA,,Alaria esculenta,Sandy Cove,51.6752095,-8.52374707,,,,EPA
EPA,,Alaria esculenta,Wicklow Harbour,52.98117,-6.03164,,,,EPA
Exploreyourshore,,Alaria esculenta,Roches Point,51.792884,-8.252581,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Donaghadee,54.64291218,-5.53059052,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Streedagh beach,54.40540186,-8.56127288,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Portavogie beach,54.46397126,-5.43750288,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Cloughfin,54.77376003,-5.69461788,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Aillepreachain,53.0119024,-9.39947091,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Rathmullen,55.0868232,-7.56545824,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Portmuck,54.84734363,-5.72835982,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Cloughfin,54.77361683,-5.69429219,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Ballyliffin,449550,238850,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Millisle,375450,360150,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Cloughy,357450,364750,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Slade Harbour,98450,274950,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Sandy Bay,54.66635601,-5.5698369,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Ballylumford,54.85688493,-5.78237861,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Ballygally,54.90007838,-5.86197317,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Larne,54.85444235,-5.79886347,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,"Warren Rd, Donaghadee",381850,357550,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Tramore,52.15583511,-7.15667322,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,ross,332250,122150,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Drumfad,374650,360850,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Ballygally,54.89888114,-5.85806768,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,"Clahane, Liscannor, Clare",187650,104350,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,"Doohoma, Gweesalia, Mayo",54.07143593,-9.96398385,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Mweenish Island,53.29951192,-9.8508959,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Portmuck,54.84755725,-5.72882048,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Quilty,174050,99850,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Ballygally,54.89871323,-5.85722233,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Larne,54.85456855,-5.79777089,,,NBDC,NBDC
Exploreyourshore,,Alaria esculenta,Whitehead,54.75501472,-5.70419661,,,NBDC,NBDC
EMODNETExYrShre,,Alaria esculenta,Cork,51.792884,-8.252581,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Wexford,52.13289567,-6.90691146,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Waterford,52.15583511,-7.15667322,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Clare,53.0119024,-9.39947091,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Down,54.43843332,-5.4622229,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Down,54.59404694,-5.51290233,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Down,54.60144867,-5.52328525,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Down,54.64291218,-5.53059052,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Mayo,54.23278881,-9.19534342,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Down,54.65970432,-5.56003982,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Down,54.66635601,-5.5698369,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Sligo,54.40540186,-8.56127288,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Antrim,54.77361683,-5.69429219,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Down,54.46397126,-5.43750288,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Antrim,54.85444235,-5.79886347,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Antrim,54.85688493,-5.78237861,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Antrim,54.90007838,-5.86197317,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Antrim,54.77376003,-5.69461788,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Donegal,55.0868232,-7.56545824,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Antrim,54.84734363,-5.72835982,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
EMODNETExYrShre,,Alaria esculenta,Donegal,55.29087676,-7.3900405,,,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=8046,NBDC
Seasearch,,Alaria esculenta,,51.45244711,-9.75706974,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.61100246,-8.52999568,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.60666825,-8.54084034,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.58583055,-10.27082975,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.62166253,-9.91942291,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.14091374,-9.22381207,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,52.12329781,-6.93012948,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,52.12274842,-6.92799272,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,52.12275007,-6.92816834,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,52.12275007,-6.92816834,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,52.12335433,-6.92899538,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.94291593,-7.70877226,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.62838669,-9.87132869,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.29076894,-9.69219033,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.31803236,-9.89070434,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.68971834,-10.13639715,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.68961185,-10.13333827,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.55095221,-10.25390023,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.60789797,-10.30131794,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.60850114,-10.30107315,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.6213812,-10.26035917,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.23231491,-9.73319994,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.35661371,-9.70453494,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.04733542,-9.49150615,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.37466775,-7.23367248,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.3810858,-7.38896616,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.37310343,-7.33844429,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.26225315,-8.19171687,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.27521855,-8.25647116,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.21416421,-7.94333857,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.18116727,-7.92901725,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.59444611,-8.3905211,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.56640197,-8.4605326,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.5666014,-8.45983574,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.28866331,-6.11466722,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,52.19285036,-6.82236661,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.38833026,-9.60166384,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.46071244,-9.74239724,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.7577831,-10.13598542,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.84636433,-10.35811367,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.7396696,-10.23632127,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.8345019,-10.40383064,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,51.75778376,-10.1350706,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.87577805,-10.20207903,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,52.06166697,-10.60333507,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.87576455,-10.20515894,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.87576455,-10.20515894,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,53.25724679,-10.00612515,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.28891871,-9.98831215,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.1031702,-8.36666342,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.21917011,-7.79866288,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.2116625,-8.01833679,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.56825417,-8.46008265,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.00783316,-8.50966524,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.18116804,-7.92900164,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.97833321,-8.57417211,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.19333692,-8.16000055,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.37,-5.56,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.37,-5.56,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.4,-5.63,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.4,-5.63,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.39,-5.61,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.38,-5.62,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.38,-5.57,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.29,-5.54,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.2,-6.65,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.24,-6.51,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.23,-6.33,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.25,-6.33,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.23,-6.32,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.22,-6.63,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.38,-5.56,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.22,-6.63,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.66,-5.68,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.23,-6.43,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.49,-5.43,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.25,-5.6,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.26,-5.6,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.2,-6.65,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.2,-6.65,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.24,-6.35,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.24,-6.35,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.21,-6.65,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.21,-6.65,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.21,-6.65,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.21,-6.65,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.22,-6.63,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.22,-6.63,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.18,-6.72,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.18,-6.72,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.86,-5.76,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.18,-6.72,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.29,-5.54,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.49,-5.64,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.49,-5.64,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.66815291,-5.68391565,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.67098645,-5.57383819,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.85008533,-5.72295442,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,55.29375181,-6.23452285,,,Searsearch,Searsearch
Seasearch,,Alaria esculenta,,54.26183503,-5.60128787,,,Searsearch,Searsearch
PorcupineNHM,,Alaria esculenta,Dogs Bay,53.3719591,-9.9754388,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Alaria esculenta,Barrack,54.16301589,-10.09855814,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Alaria esculenta,Barrack,54.16351419,-10.09705802,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Alaria esculenta,Tonadoon,54.1088427,-10.13439351,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Alaria esculenta,Cross Point,54.20984975,-10.07856477,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Alaria esculenta,Cross Point,54.20984975,-10.07856477,,,Porcupine Natural History Museum,Porcupine Natural History Museum
PorcupineNHM,,Alaria esculenta,Cross Point,54.21068597,-10.07672916,,,Porcupine Natural History Museum,Porcupine Natural History Museum
SeasearchAJ,,Alaria esculenta,"St John's Point, Main Stack",54.56825417,-8.460082645,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Arranmore Island,",55.00783316,-8.509665242,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Port Na Blagh, Near Dunfanaghy,",55.18116804,-7.929001637,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Black Rock Point, Arranmore Island",54.97833321,-8.57417211,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Arch, Arch Point, Horn Head, Dunfanaghy",55.2116625,-8.018336787,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Gola Island,55.1031702,-8.366663424,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Inishdooey Island,55.19333692,-8.160000546,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Narrows, Dunloan Rock, Mulroy Bay",55.21917011,-7.798662883,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Dungap Isle, Sheephaven",55.21416421,-7.943338565,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Finnis Rock, Innis Oier,",53.04733542,-9.491506145,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Hook Lighthouse Gulley, Wexford",52.12274842,-6.927992724,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Lighthouse Gully, Hook Head",52.12275007,-6.928168336,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Lighthouse Gully, Hook Head",52.12275007,-6.928168336,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Lighthouse Gulley, Hook Head",52.12335433,-6.928995381,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Scariff Island, off Balinskellig Sound, Co. Kerry",51.7396696,-10.23632127,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Reen Point, Crookhaven, Mizen Head, Co. Cork",51.45244711,-9.757069738,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Puffin Island, Ballinskelligs, Co. Kerry",51.8345019,-10.40383064,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Fethard Pier, Fethard, Co. Wexford",52.19285036,-6.822366609,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Bills, Off Mayo coast",53.87577805,-10.20207903,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Ardmore Head, ese of wreck on Ardmore Head, Co. Waterford",51.94291593,-7.708772257,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Cathedral Rocks, Inish na Bro, Blasket Islands",52.06166697,-10.60333507,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Portna Blagh Pier, Dunfanaghy, Co. Donegal",55.18116727,-7.929017255,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"out of Slievebawn Harbour, Malin Head, Co. Donegal",55.37310343,-7.338444295,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"SW corner  Inish Turk, NE of Inish Bofin",53.68971834,-10.13639715,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Pond, sw Inish Turk",53.68961185,-10.13333827,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Sandycove Beach, Sandycove, Dun Laoghaire",53.28866331,-6.114667223,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Buachaill Rock, Inish Shark west",53.60789797,-10.30131794,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Monks Rock, High Island, s of Inishbofin",53.55095221,-10.25390023,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Gulley, ne of Portmore, Inishtrahull Island, Malin Head",55.37466775,-7.233672478,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Statues, Malin Head",55.3810858,-7.388966163,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Buachaill Rock, Inish Shark, SW of Inishboffin, Cleggan, Renvyle",53.60850114,-10.30107315,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Dun Mor, Inisboffin, west of Cleggan, Renvyle",53.6213812,-10.26035917,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"South west top Bere Island, Castletownbere",51.62166253,-9.919422906,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Fastnet Rock Lighthouse, 6.5 km sw of Cape Clear Island",51.38833026,-9.601663838,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,North east corner The Bills,53.87576455,-10.20515894,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,The Bills,53.87576455,-10.20515894,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Big Rock, 200 m west of Tory Island Lighthouse, Tory",55.27521855,-8.256471162,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Tormor, Noughermore, ne Tory Island",55.26225315,-8.191716872,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Flannerys Bridge, Kilkieran Bay",53.35661371,-9.704534936,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Cow, approx 2km west of Dursey Island",51.58583055,-10.27082975,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"City of Chicago Wreck, Old Head of Kinsale",51.60666825,-8.54084034,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"The Gunhole, Old Head of Kinsale",51.61100246,-8.529995678,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Leiter Callow, Leiter, Co. Galway",53.29076894,-9.692190335,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Glenimagh Pier, Black Head, Co. Clare",53.14091374,-9.223812073,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Mace Head Pier, Canna, Co. Galway",53.31803236,-9.890704339,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Tria Dhirean, Leiter Mor, Co. Galway",53.23231491,-9.733199939,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Skerd Rocks, 9.6 miles SW of Mace Head, Co. Galway",53.25724679,-10.00612515,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"East side Hook Head, Co. Wexford",52.12329781,-6.930129476,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"St. Johns Point, Donegal",54.5666014,-8.459835738,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Ballysaggart Pier, St. John's Point, Co. Donegal",54.59444611,-8.390521104,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Danish Cellar, north coast of Mullet Peninsula, Co. Mayo",54.28891871,-9.988312152,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Glen Pier, Ballinskelligs, Co. Kerry",51.84636433,-10.35811367,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Carugerohan Island, Derrynane Beach, Derrynane, Co. Kerry",51.7577831,-10.13598542,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Galley Cove, Crookhaven, Co. Cork",51.46071244,-9.742397235,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"St. John's Point, Co. Donegal",54.56640197,-8.460532603,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Inis Bearna, Killary, Co. Galway, Republic of Ireland",53.62838669,-9.871328694,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Carriggycrone Island, Derrynane Beach, Co. Kerry, Republic of Ireland",51.75778376,-10.1350706,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Carrick-a-reede rope bridge,55.23950249,-6.33080822,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Ballyhenry Seagrass Bed,54.38871299,-5.560749889,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Caves East of Carrick-a-Reede Rope Bridge,55.23788128,-6.329913069,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Carrick-a-Reede Island, West Side",55.24049067,-6.332668665,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Brompton Bay,54.66811563,-5.683958819,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Dunseverick Harbour,55.23828176,-6.430334781,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Blue Pool,55.20868268,-6.653026438,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Inside Skerries,55.22216707,-6.635828524,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Skerries,55.22254057,-6.633483133,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Slipway North of Blue Pool Countryside Centre,55.21034428,-6.653566778,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Slipway North of Blue Pool Countryside Centre,55.21034428,-6.653566778,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,South of Great Skerrie,55.22250931,-6.631918308,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Ballyhalbert South of the Pier, Ards Peninsula, County Down, N.Ireland",54.49000177,-5.431665105,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Giant's Causeway, West",55.24159998,-6.514137327,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,Portrush Harbour,55.20670213,-6.658237996,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Ardglass Golf Club, Ardglass, Co. Down",54.25848564,-5.602024816,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"NW of Ardglass Marina, Ardglass, Co. Down",54.26253216,-5.601732728,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Skerhaghan Point, Ballylumford, Islandmagee, Co. Antrim",54.86054673,-5.762487881,,,Seasearch,Seasearch
SeasearchAJ,,Alaria esculenta,"Back of Little Skerrie, Portrush",55.22049884,-6.636169214,,,Seasearch,Seasearch
